,Alpha,Delta,Mu,Buy,Sell,prob
96,0.012347928971274753,0.4525802368749327,1.4713483120731694,0.3145182612476099,0.19212751172183495,0.0346181860488074
97,0.012561476187671053,0.453425995766249,0.7165017077139865,0.2651632390745156,0.22969817990403613,0.017862676323637555
98,0.014279051227997074,0.3694413647000973,0.5965269179083147,0.16501229948123688,0.13250469333630555,0.027832905114938068
99,0.015373958369447396,0.4327764881177754,0.618624147769325,0.131648209135938,0.10282946770759654,0.03898014300249088
100,0.0100000136528735,0.010000312075673604,1.1920103907130717,0.15155103718198318,0.13423073775926428,0.04004045784318241
101,0.026706985043742103,0.851430126018634,0.08340311989149027,0.1545882029108397,0.14582319342243139,0.007360079292156981
102,0.019110184742764692,0.694100985942063,0.0763597079168094,0.11947215323102746,0.082197190857606,0.007183863725386694
103,0.015090440515774229,0.7095392833987274,0.4799284028591613,0.2200561610407488,0.2120307668495997,0.016484973100173415
104,0.028242316436443683,0.8731681259644284,0.16752660842251837,0.1810180042790871,0.18025958575728468,0.012926841683233015
105,0.013430359328656159,0.3747816850199036,0.851483086616911,0.3234467561773833,0.3471640897659508,0.01676677857874324
106,0.012732160849996685,0.6425123209795487,0.6540215335399899,0.1843027948147799,0.14293102934351323,0.02481548530279275
107,0.01471203863314951,0.7570017500073648,0.38107983020683467,0.17434368356433308,0.2197383933190562,0.014027075210666375
108,0.015164547391279473,0.8346627850835489,0.49507399845018785,0.16641046191900294,0.16623023517776553,0.022071472264395615
109,0.0549022168729397,0.8104799815173194,0.027802221866375307,0.1766914566577566,0.1406959483734419,0.00478625751873073
110,0.01231145216722005,0.516245184876144,1.6734698261766008,0.360075623533663,0.32756410818721415,0.02909009488095905
111,0.014254319801313104,0.8430125089399568,1.109856301688983,0.4976057219747332,0.5036148222203193,0.015555174187764371
112,0.016954607803804356,0.9999999486068846,11.681463894088923,0.823559317947376,0.7051660260479901,0.11469593165346703
113,0.0103988439331133,0.6989661018997058,1.6535740935219208,0.5646321956738461,0.4660956689990493,0.016408893499026994
114,0.012365062874584479,0.5326220371183733,1.3913383459275457,0.2906369372788705,0.20830307423671626,0.03333175665276366
115,0.013395859729973363,0.5602638562947915,0.3715549658621342,0.19160677654671715,0.2025438380462058,0.012470433775921773
116,0.012503165153140953,0.5726313017994313,0.3728273136778142,0.3050726244054414,0.24851889779791045,0.008350194466989359
117,0.01349329246412036,0.4183177703913621,0.996472646698311,0.36163481807584996,0.38156274299002935,0.017770193170495555
118,0.023714343001054107,0.01000031054145797,3.145664727203386,0.7242360832384023,0.4774376696767445,0.05844947114526411
119,0.01213131508965605,0.4862479186228694,1.8576045429284025,0.35202052884887014,0.20229507682121098,0.0390658838416931
120,0.04831217651606678,0.9999999009521043,3.950987130961099,0.6122033936201473,0.4338649661826447,0.1543157922632266
121,0.01734670429339689,0.9999999486773091,6.759713171804954,1.0888135403600008,0.9939275832515483,0.05329943294354019
122,0.03272880999831947,0.9999997919784275,2.7746667232986746,1.04711865787002,0.5824087884914855,0.05278700344273698
123,0.020356882421886352,0.9999997163749429,3.022705569312817,0.7037287757822991,0.5666027410187646,0.04620054628374203
124,0.01727207096156422,0.9999997140835267,3.763578526454293,0.8986440789030562,0.3700799507781231,0.04873913958891684
125,0.010068943607284239,0.4108321725692595,5.495856041754006,0.8513932147782027,0.32733884821167836,0.044841448008300026
126,0.012388133271667883,0.010000107462870392,3.1635384209565363,0.5895267908680131,0.454672691915711,0.03617380826824178
127,0.010404950004892713,0.3223091237248561,2.214624856684008,0.39143705174477933,0.3930596029026853,0.028534894902829476
128,0.010410465834145838,0.49834521564590034,2.7628701122704955,0.5062036276556777,0.4862242594843673,0.02816591089067485
129,0.010367569339909163,0.3885519434335151,3.5400722597611156,0.49365026920929467,0.3115822144784365,0.04359240267092173
130,0.01876632754768703,0.5963148053060554,2.482689456281962e-08,0.4547457395359632,0.33644067577083214,5.888746647687787e-10
131,0.010359496949977138,0.66574329830617,4.899678080983729,0.8750215518260588,0.47432761487267394,0.036253076969788356
132,0.010400360382940666,0.418705909874,0.8264436901238392,0.45844935355888555,0.32328454368482806,0.010875609949173528
